"site_date","island","site","landing_site","ext_worker","date","worked_y.n","reason_not_fishing","other_reason","surface_gillnet","panha","purse_seine","surface_gillnet_seine","demersal_gillnet","beach_seine","spear_fishing","hook_line","hook_line_shore","deviceid","meta.instanceID","meta.instanceName","database","duplicates"
"ST_MM190917","ST","MM","monte-mario",NA,"17/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_PA190917","ST","PA","porto-alegre",NA,"17/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_PP190917","ST","PP","praia-pesqueira",NA,"17/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_RA190917","ST","RA","ribeira-afonso",NA,"17/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_RP190917","ST","RP","ribeira-peixe",NA,"17/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"PC_AB190920","PC","AB","abade","judiciley","20/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_AN190920","PC","AN","agua-namoro","jailson","20/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_BU190920","PC","BU","burras","vitorino","20/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_CA190920","PC","CA","campanha","vitorino","20/09/2019","nao-pesca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_CO190920","PC","CO","concom","abilio","20/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_LA190920","PC","LA","lapa","nelo","20/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_RI190920","PC","RI","ribeira-ize","jose-gomes","20/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_SA190920","PC","SA","santo-antonio","marlene","20/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_SE190920","PC","SE","seca",NA,"20/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_SJ190920","PC","SJ","sao-joao","diolinda","20/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_UN190920","PC","UN","unitel","sedeley","20/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"352317101356188_id",NA,NA,"PC_191225_NV_000000",1
"ST_AG190920","ST","AG","angolares",NA,"20/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_AT190920","ST","AT","angra-toldo",NA,"20/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_IG190920","ST","IG","io-grande",NA,"20/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_IR190920","ST","IR","ilheu-rolas",NA,"20/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_MA190920","ST","MA","malanza",NA,"20/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_MM190920","ST","MM","monte-mario",NA,"20/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_PA190920","ST","PA","porto-alegre",NA,"20/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_PP190920","ST","PP","praia-pesqueira",NA,"20/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_RA190920","ST","RA","ribeira-afonso",NA,"20/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_RP190920","ST","RP","ribeira-peixe",NA,"20/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"PC_AB190924","PC","AB","abade",NA,"24/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_AN190924","PC","AN","agua-namoro",NA,"24/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_BU190924","PC","BU","burras",NA,"24/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_CA190924","PC","CA","campanha",NA,"24/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_CO190924","PC","CO","concom",NA,"24/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_LA190924","PC","LA","lapa",NA,"24/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_RI190924","PC","RI","ribeira-ize",NA,"24/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_SA190924","PC","SA","santo-antonio",NA,"24/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_SE190924","PC","SE","seca",NA,"24/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_SJ190924","PC","SJ","sao-joao",NA,"24/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_UN190924","PC","UN","unitel","sedeley","24/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"352317101356188_id",NA,NA,"PC_191225_NV_000000",1
"ST_AG190924","ST","AG","angolares","gaspar","24/09/2019","pessoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_AT190924","ST","AT","angra-toldo","bruno","24/09/2019","pessoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_IG190924","ST","IG","io-grande",NA,"24/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_IR190924","ST","IR","ilheu-rolas","felipe","24/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_MA190924","ST","MA","malanza","fanho","24/09/2019","nao-pesca","mal-tempo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_MM190924","ST","MM","monte-mario","elias","24/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_PA190924","ST","PA","porto-alegre",NA,"24/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_PP190924","ST","PP","praia-pesqueira",NA,"24/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_RA190924","ST","RA","ribeira-afonso","wilson","24/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_RP190924","ST","RP","ribeira-peixe","acacio","24/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"PC_AB190927","PC","AB","abade",NA,"27/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_AN190927","PC","AN","agua-namoro",NA,"27/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_BU190927","PC","BU","burras",NA,"27/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_CA190927","PC","CA","campanha",NA,"27/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_CO190927","PC","CO","concom",NA,"27/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_LA190927","PC","LA","lapa",NA,"27/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_RI190927","PC","RI","ribeira-ize",NA,"27/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_SA190927","PC","SA","santo-antonio",NA,"27/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_SE190927","PC","SE","seca",NA,"27/09/2019",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_SJ190927","PC","SJ","sao-joao",NA,"27/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_UN190927","PC","UN","unitel","sedeley","27/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"352317101356188_id",NA,NA,"PC_191225_NV_000000",1
"ST_AG190927","ST","AG","angolares","gaspar","27/09/2019","nao-pesca","mal-tempo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_AT190927","ST","AT","angra-toldo","bruno","27/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_IG190927","ST","IG","io-grande","joy","27/09/2019","nao-pesca","mal-tempo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_IR190927","ST","IR","ilheu-rolas",NA,"27/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_MA190927","ST","MA","malanza","fanho","27/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_MM190927","ST","MM","monte-mario","elias","27/09/2019","nao-pesca","mal-tempo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_PA190927","ST","PA","porto-alegre","arlindo","27/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_PP190927","ST","PP","praia-pesqueira",NA,"27/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_RA190927","ST","RA","ribeira-afonso","wilson","27/09/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_RP190927","ST","RP","ribeira-peixe",NA,"27/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"PC_AB191001","PC","AB","abade",NA,"01/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_AN191001","PC","AN","agua-namoro",NA,"01/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_BU191001","PC","BU","burras",NA,"01/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_CA191001","PC","CA","campanha",NA,"01/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_CO191001","PC","CO","concom",NA,"01/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_LA191001","PC","LA","lapa",NA,"01/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_RI191001","PC","RI","ribeira-ize",NA,"01/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_SA191001","PC","SA","santo-antonio",NA,"01/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_SE191001","PC","SE","seca",NA,"01/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_SJ191001","PC","SJ","sao-joao",NA,"01/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_UN191001","PC","UN","unitel","sedeley","01/10/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"352317101356188_id",NA,NA,"PC_191225_NV_000000",1
"ST_AG191001","ST","AG","angolares",NA,"01/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_AT191001","ST","AT","angra-toldo","bruno","01/10/2019","pessoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_IG191001","ST","IG","io-grande",NA,"01/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_IR191001","ST","IR","ilheu-rolas","felipe","01/10/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_MA191001","ST","MA","malanza","fanho","01/10/2019","nao-pesca","mal-tempo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_MM191001","ST","MM","monte-mario",NA,"01/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_PA191001","ST","PA","porto-alegre","arlindo","01/10/2019","nao-pesca","mal-tempo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_PP191001","ST","PP","praia-pesqueira",NA,"01/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_RA191001","ST","RA","ribeira-afonso","wilson","01/10/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_RP191001","ST","RP","ribeira-peixe","jakson","01/10/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"PC_AB191004","PC","AB","abade","judiciley","04/10/2019","sim",NA,NA,4,0,2,0,NA,0,1,1,NA,"352317101355982_id",NA,NA,"PC_191225_NV_000000",1
"PC_AN191004","PC","AN","agua-namoro","jailson","04/10/2019","sim",NA,NA,2,0,0,0,0,0,0,1,0,"352317101355131_id",NA,NA,"PC_191225_NV_000000",1
"PC_BU191004","PC","BU","burras",NA,"04/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_CA191004","PC","CA","campanha","vitorino","04/10/2019","sim",NA,NA,0,0,0,0,0,0,2,2,0,"352317101356899_id",NA,NA,"PC_191225_NV_000000",1
"PC_CO191004","PC","CO","concom","abilio","04/10/2019","sim",NA,NA,0,0,0,0,0,0,0,0,0,"352317101356881_id",NA,NA,"PC_191225_NV_000000",1
"PC_LA191004","PC","LA","lapa",NA,"04/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_RI191004","PC","RI","ribeira-ize","jose-gomes","04/10/2019","sim",NA,NA,0,0,0,0,0,0,2,2,0,"352317101354357_id",NA,NA,"PC_191225_NV_000000",1
"PC_SA191004","PC","SA","santo-antonio","marlene","04/10/2019","sim",NA,NA,1,0,0,0,0,0,0,1,0,"352317101355230_id",NA,NA,"PC_191225_NV_000000",1
"PC_SE191004","PC","SE","seca",NA,"04/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_SJ191004","PC","SJ","sao-joao","diolinda","04/10/2019","sim",NA,NA,2,0,1,0,1,0,2,3,0,"352317101355677_id",NA,NA,"PC_191225_NV_000000",1
"PC_UN191004","PC","UN","unitel","sedeley","04/10/2019","sim",NA,NA,0,0,0,0,0,0,0,2,0,"352317101356188_id",NA,NA,"PC_191225_NV_000000",1
"ST_AG191004","ST","AG","angolares",NA,"04/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_AT191004","ST","AT","angra-toldo","bruno","04/10/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_IG191004","ST","IG","io-grande","joy","04/10/2019","nao-pesca","mal-tempo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_IR191004","ST","IR","ilheu-rolas",NA,"04/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_MA191004","ST","MA","malanza","fanho","04/10/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_MM191004","ST","MM","monte-mario","elias","04/10/2019","nao-pesca","mal-tempo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_PA191004","ST","PA","porto-alegre","arlindo","04/10/2019","nao-pesca","mal-tempo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_PP191004","ST","PP","praia-pesqueira",NA,"04/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_RA191004","ST","RA","ribeira-afonso","wilson","04/10/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_RP191004","ST","RP","ribeira-peixe","jakson","04/10/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"PC_AB191008","PC","AB","abade","judiciley","08/10/2019","sim",NA,NA,12,0,1,0,0,0,1,1,0,"352317101355982_id",NA,NA,"PC_191225_NV_000000",1
"PC_AN191008","PC","AN","agua-namoro","jailson","08/10/2019","sim",NA,NA,3,0,0,0,0,0,0,1,0,"352317101355131_id",NA,NA,"PC_191225_NV_000000",1
"PC_BU191008","PC","BU","burras","herlanda","08/10/2019","sim",NA,NA,6,0,0,0,0,0,0,0,0,"352317101355081_id",NA,NA,"PC_191225_NV_000000",1
"PC_CA191008","PC","CA","campanha",NA,"08/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_CO191008","PC","CO","concom","abilio","08/10/2019","sim",NA,NA,3,0,0,0,0,0,0,1,0,"352317101356881_id",NA,NA,"PC_191225_NV_000000",1
"PC_LA191008","PC","LA","lapa",NA,"08/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_RI191008","PC","RI","ribeira-ize","jose-gomes","08/10/2019","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0,0,"352317101354357_id",NA,NA,"PC_191225_NV_000000",1
"PC_SA191008","PC","SA","santo-antonio","marlene","08/10/2019","sim",NA,NA,0,0,0,0,0,0,0,1,0,"352317101355230_id",NA,NA,"PC_191225_NV_000000",1
"PC_SE191008","PC","SE","seca",NA,"08/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_SJ191008","PC","SJ","sao-joao","diolinda","08/10/2019","pessoal",NA,NA,0,0,1,0,0,0,0,2,3,"352317101355677_id",NA,NA,"PC_191225_NV_000000",1
"PC_UN191008","PC","UN","unitel","sedeley","08/10/2019","sim",NA,NA,0,0,0,0,0,0,0,2,0,"352317101356188_id",NA,NA,"PC_191225_NV_000000",1
"ST_AG191008","ST","AG","angolares","gaspar","08/10/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_AT191008","ST","AT","angra-toldo","bruno","08/10/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_IG191008","ST","IG","io-grande","joy","08/10/2019","nao-pesca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_IR191008","ST","IR","ilheu-rolas",NA,"08/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_MA191008","ST","MA","malanza","fanho","08/10/2019","nao-pesca","mal-tempo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_MM191008","ST","MM","monte-mario","elias","08/10/2019","pessoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_PA191008","ST","PA","porto-alegre","arlindo","08/10/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_PP191008","ST","PP","praia-pesqueira",NA,"08/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_RA191008","ST","RA","ribeira-afonso","wilson","08/10/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_RP191008","ST","RP","ribeira-peixe",NA,"08/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"PC_AB191011","PC","AB","abade","judiciley","11/10/2019","sim",NA,NA,1,0,1,0,0,0,0,4,3,"352317101355982_id",NA,NA,"PC_191225_NV_000000",1
"PC_AN191011","PC","AN","agua-namoro","jailson","11/10/2019","sim",NA,NA,1,0,0,0,0,0,0,1,0,"352317101355131_id",NA,NA,"PC_191225_NV_000000",1
"PC_BU191011","PC","BU","burras","herlanda","11/10/2019","pessoal",NA,NA,3,0,0,0,0,0,0,0,0,"352317101355081_id",NA,NA,"PC_191225_NV_000000",1
"PC_CA191011","PC","CA","campanha","vitorino","11/10/2019","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0,0,"352317101356899_id",NA,NA,"PC_191225_NV_000000",1
"PC_CO191011","PC","CO","concom","abilio","11/10/2019","sim",NA,NA,1,0,0,0,0,0,0,0,0,"352317101356881_id",NA,NA,"PC_191225_NV_000000",1
"PC_LA191011","PC","LA","lapa","nelo","11/10/2019","sim",NA,NA,0,0,0,0,0,0,0,4,0,"352317101354852_id",NA,NA,"PC_191225_NV_000000",1
"PC_RI191011","PC","RI","ribeira-ize","jose-gomes","11/10/2019","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0,0,"352317101354357_id",NA,NA,"PC_191225_NV_000000",1
"PC_SA191011","PC","SA","santo-antonio","marlene","11/10/2019","sim",NA,NA,0,0,0,0,0,0,0,1,0,"352317101355230_id",NA,NA,"PC_191225_NV_000000",1
"PC_SE191011","PC","SE","seca",NA,"11/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_191225_NV_000000",1
"PC_SJ191011","PC","SJ","sao-joao","diolinda","11/10/2019","sim",NA,NA,5,0,1,0,1,0,2,0,0,"352317101355677_id",NA,NA,"PC_191225_NV_000000",1
"PC_UN191011","PC","UN","unitel","sedeley","11/10/2019","sim",NA,NA,0,0,0,0,0,0,0,4,0,"352317101356188_id",NA,NA,"PC_191225_NV_000000",1
"ST_AG191011","ST","AG","angolares","gaspar","11/10/2019","pessoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_AT191011","ST","AT","angra-toldo","bruno","11/10/2019","nao-pesca","mal-tempo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_IG191011","ST","IG","io-grande","joy","11/10/2019","nao-pesca","mal-tempo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_IR191011","ST","IR","ilheu-rolas",NA,"11/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_MA191011","ST","MA","malanza","fanho","11/10/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_MM191011","ST","MM","monte-mario","elias","11/10/2019","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
"ST_PA191011","ST","PA","porto-alegre","arlindo","11/10/2019","nao-pesca","mal-tempo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_200112_NV_000000",1
